Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), Time Stamp, Active Energy Inverter 1 (kWh), 
2025-07-01 09:00:00, 857675, 2025-07-02 09:00:00, 858247, 2025-07-03 09:00:00, 858810, 2025-07-04 09:00:00, 859400, 2025-07-05 09:00:00, 859996, 2025-07-06 09:00:00, 860557, 2025-07-07 09:00:00, 861105, 2025-07-08 09:00:00, 861614, 2025-07-09 09:00:00, 862175, 2025-07-10 09:00:00, 862764, 2025-07-11 09:00:00, 863334, 2025-07-12 09:00:00, 863880, 2025-07-13 09:00:00, 864427, 2025-07-14 09:00:00, 864946, 2025-07-15 09:00:00, 865456, 2025-07-16 09:00:00, 865973, 2025-07-17 09:00:00, 866407, 2025-07-18 09:00:00, 866884, 2025-07-19 09:00:00, 867366, 2025-07-20 09:00:00, 867910, 2025-07-21 09:00:00, 868397, 2025-07-22 09:00:00, 868781, 2025-07-23 09:00:00, 869202, 2025-07-24 09:00:00, 869682, 2025-07-25 09:00:00, 870140, 2025-07-26 09:00:00, 870559, 2025-07-27 09:00:00, 871069, 2025-07-28 09:00:00, 871526, 2025-07-29 09:00:00, 872036, 2025-07-30 09:00:00, 872566, 
2025-07-01 09:05:00, 857677, 2025-07-02 09:05:00, 858249, 2025-07-03 09:05:00, 858815, 2025-07-04 09:05:00, 859404, 2025-07-05 09:05:00, 860000, 2025-07-06 09:05:00, 860561, 2025-07-07 09:05:00, 861105, 2025-07-08 09:05:00, 861616, 2025-07-09 09:05:00, 862177, 2025-07-10 09:05:00, 862768, 2025-07-11 09:05:00, 863335, 2025-07-12 09:05:00, 863884, 2025-07-13 09:05:00, 864428, 2025-07-14 09:05:00, 864947, 2025-07-15 09:05:00, 865457, 2025-07-16 09:05:00, 865974, 2025-07-17 09:05:00, 866408, 2025-07-18 09:05:00, 866885, 2025-07-19 09:05:00, 867369, 2025-07-20 09:05:00, 867911, 2025-07-21 09:05:00, 868397, 2025-07-22 09:05:00, 868782, 2025-07-23 09:05:00, 869203, 2025-07-24 09:05:00, 869682, 2025-07-25 09:05:00, 870141, 2025-07-26 09:05:00, 870561, 2025-07-27 09:05:00, 871070, 2025-07-28 09:05:00, 871527, 2025-07-29 09:05:00, 872038, 2025-07-30 09:05:00, 872568, 
2025-07-01 09:10:00, 857682, 2025-07-02 09:10:00, 858251, 2025-07-03 09:10:00, 858819, 2025-07-04 09:10:00, 859408, 2025-07-05 09:10:00, 860004, 2025-07-06 09:10:00, 860565, 2025-07-07 09:10:00, 861106, 2025-07-08 09:10:00, 861618, 2025-07-09 09:10:00, 862180, 2025-07-10 09:10:00, 862773, 2025-07-11 09:10:00, 863336, 2025-07-12 09:10:00, 863888, 2025-07-13 09:10:00, 864429, 2025-07-14 09:10:00, 864948, 2025-07-15 09:10:00, 865458, 2025-07-16 09:10:00, 865975, 2025-07-17 09:10:00, 866409, 2025-07-18 09:10:00, 866885, 2025-07-19 09:10:00, 867373, 2025-07-20 09:10:00, 867912, 2025-07-21 09:10:00, 868398, 2025-07-22 09:10:00, 868783, 2025-07-23 09:10:00, 869204, 2025-07-24 09:10:00, 869683, 2025-07-25 09:10:00, 870142, 2025-07-26 09:10:00, 870565, 2025-07-27 09:10:00, 871071, 2025-07-28 09:10:00, 871529, 2025-07-29 09:10:00, 872042, 2025-07-30 09:10:00, 872570, 
2025-07-01 09:15:00, 857685, 2025-07-02 09:15:00, 858254, 2025-07-03 09:15:00, 858823, 2025-07-04 09:15:00, 859413, 2025-07-05 09:15:00, 860008, 2025-07-06 09:15:00, 860569, 2025-07-07 09:15:00, 861107, 2025-07-08 09:15:00, 861620, 2025-07-09 09:15:00, 862182, 2025-07-10 09:15:00, 862777, 2025-07-11 09:15:00, 863338, 2025-07-12 09:15:00, 863893, 2025-07-13 09:15:00, 864430, 2025-07-14 09:15:00, 864949, 2025-07-15 09:15:00, 865459, 2025-07-16 09:15:00, 865976, 2025-07-17 09:15:00, 866410, 2025-07-18 09:15:00, 866886, 2025-07-19 09:15:00, 867377, 2025-07-20 09:15:00, 867913, 2025-07-21 09:15:00, 868399, 2025-07-22 09:15:00, 868784, 2025-07-23 09:15:00, 869205, 2025-07-24 09:15:00, 869684, 2025-07-25 09:15:00, 870143, 2025-07-26 09:15:00, 870568, 2025-07-27 09:15:00, 871072, 2025-07-28 09:15:00, 871531, 2025-07-29 09:15:00, 872045, 2025-07-30 09:15:00, 872572, 
2025-07-01 09:20:00, 857689, 2025-07-02 09:20:00, 858257, 2025-07-03 09:20:00, 858828, 2025-07-04 09:20:00, 859418, 2025-07-05 09:20:00, 860012, 2025-07-06 09:20:00, 860574, 2025-07-07 09:20:00, 861107, 2025-07-08 09:20:00, 861623, 2025-07-09 09:20:00, 862185, 2025-07-10 09:20:00, 862782, 2025-07-11 09:20:00, 863340, 2025-07-12 09:20:00, 863897, 2025-07-13 09:20:00, 864432, 2025-07-14 09:20:00, 864951, 2025-07-15 09:20:00, 865460, 2025-07-16 09:20:00, 865977, 2025-07-17 09:20:00, 866411, 2025-07-18 09:20:00, 866886, 2025-07-19 09:20:00, 867380, 2025-07-20 09:20:00, 867914, 2025-07-21 09:20:00, 868399, 2025-07-22 09:20:00, 868785, 2025-07-23 09:20:00, 869205, 2025-07-24 09:20:00, 869685, 2025-07-25 09:20:00, 870144, 2025-07-26 09:20:00, 870571, 2025-07-27 09:20:00, 871073, 2025-07-28 09:20:00, 871534, 2025-07-29 09:20:00, 872049, 2025-07-30 09:20:00, 872573, 
2025-07-01 09:25:00, 857693, 2025-07-02 09:25:00, 858260, 2025-07-03 09:25:00, 858832, 2025-07-04 09:25:00, 859422, 2025-07-05 09:25:00, 860016, 2025-07-06 09:25:00, 860578, 2025-07-07 09:25:00, 861108, 2025-07-08 09:25:00, 861625, 2025-07-09 09:25:00, 862188, 2025-07-10 09:25:00, 862786, 2025-07-11 09:25:00, 863343, 2025-07-12 09:25:00, 863901, 2025-07-13 09:25:00, 864433, 2025-07-14 09:25:00, 864953, 2025-07-15 09:25:00, 865461, 2025-07-16 09:25:00, 865978, 2025-07-17 09:25:00, 866412, 2025-07-18 09:25:00, 866887, 2025-07-19 09:25:00, 867385, 2025-07-20 09:25:00, 867916, 2025-07-21 09:25:00, 868400, 2025-07-22 09:25:00, 868786, 2025-07-23 09:25:00, 869207, 2025-07-24 09:25:00, 869686, 2025-07-25 09:25:00, 870145, 2025-07-26 09:25:00, 870575, 2025-07-27 09:25:00, 871074, 2025-07-28 09:25:00, 871537, 2025-07-29 09:25:00, 872054, 2025-07-30 09:25:00, 872574, 
2025-07-01 09:30:00, 857698, 2025-07-02 09:30:00, 858265, 2025-07-03 09:30:00, 858837, 2025-07-04 09:30:00, 859427, 2025-07-05 09:30:00, 860021, 2025-07-06 09:30:00, 860583, 2025-07-07 09:30:00, 861110, 2025-07-08 09:30:00, 861629, 2025-07-09 09:30:00, 862193, 2025-07-10 09:30:00, 862791, 2025-07-11 09:30:00, 863345, 2025-07-12 09:30:00, 863906, 2025-07-13 09:30:00, 864435, 2025-07-14 09:30:00, 864954, 2025-07-15 09:30:00, 865462, 2025-07-16 09:30:00, 865979, 2025-07-17 09:30:00, 866413, 2025-07-18 09:30:00, 866888, 2025-07-19 09:30:00, 867390, 2025-07-20 09:30:00, 867917, 2025-07-21 09:30:00, 868401, 2025-07-22 09:30:00, 868787, 2025-07-23 09:30:00, 869208, 2025-07-24 09:30:00, 869687, 2025-07-25 09:30:00, 870146, 2025-07-26 09:30:00, 870579, 2025-07-27 09:30:00, 871075, 2025-07-28 09:30:00, 871541, 2025-07-29 09:30:00, 872058, 2025-07-30 09:30:00, 872576, 
2025-07-01 09:35:00, 857702, 2025-07-02 09:35:00, 858270, 2025-07-03 09:35:00, 858842, 2025-07-04 09:35:00, 859432, 2025-07-05 09:35:00, 860025, 2025-07-06 09:35:00, 860588, 2025-07-07 09:35:00, 861111, 2025-07-08 09:35:00, 861634, 2025-07-09 09:35:00, 862197, 2025-07-10 09:35:00, 862796, 2025-07-11 09:35:00, 863350, 2025-07-12 09:35:00, 863910, 2025-07-13 09:35:00, 864437, 2025-07-14 09:35:00, 864956, 2025-07-15 09:35:00, 865464, 2025-07-16 09:35:00, 865980, 2025-07-17 09:35:00, 866414, 2025-07-18 09:35:00, 866889, 2025-07-19 09:35:00, 867394, 2025-07-20 09:35:00, 867918, 2025-07-21 09:35:00, 868402, 2025-07-22 09:35:00, 868788, 2025-07-23 09:35:00, 869209, 2025-07-24 09:35:00, 869688, 2025-07-25 09:35:00, 870147, 2025-07-26 09:35:00, 870584, 2025-07-27 09:35:00, 871076, 2025-07-28 09:35:00, 871546, 2025-07-29 09:35:00, 872062, 2025-07-30 09:35:00, 872578, 
2025-07-01 09:40:00, 857707, 2025-07-02 09:40:00, 858275, 2025-07-03 09:40:00, 858846, 2025-07-04 09:40:00, 859437, 2025-07-05 09:40:00, 860030, 2025-07-06 09:40:00, 860593, 2025-07-07 09:40:00, 861112, 2025-07-08 09:40:00, 861639, 2025-07-09 09:40:00, 862202, 2025-07-10 09:40:00, 862801, 2025-07-11 09:40:00, 863354, 2025-07-12 09:40:00, 863915, 2025-07-13 09:40:00, 864441, 2025-07-14 09:40:00, 864958, 2025-07-15 09:40:00, 865466, 2025-07-16 09:40:00, 865980, 2025-07-17 09:40:00, 866415, 2025-07-18 09:40:00, 866889, 2025-07-19 09:40:00, 867399, 2025-07-20 09:40:00, 867920, 2025-07-21 09:40:00, 868402, 2025-07-22 09:40:00, 868789, 2025-07-23 09:40:00, 869210, 2025-07-24 09:40:00, 869689, 2025-07-25 09:40:00, 870148, 2025-07-26 09:40:00, 870589, 2025-07-27 09:40:00, 871077, 2025-07-28 09:40:00, 871551, 2025-07-29 09:40:00, 872068, 2025-07-30 09:40:00, 872583, 
2025-07-01 09:45:00, 857712, 2025-07-02 09:45:00, 858280, 2025-07-03 09:45:00, 858851, 2025-07-04 09:45:00, 859441, 2025-07-05 09:45:00, 860034, 2025-07-06 09:45:00, 860597, 2025-07-07 09:45:00, 861113, 2025-07-08 09:45:00, 861644, 2025-07-09 09:45:00, 862207, 2025-07-10 09:45:00, 862806, 2025-07-11 09:45:00, 863359, 2025-07-12 09:45:00, 863919, 2025-07-13 09:45:00, 864445, 2025-07-14 09:45:00, 864961, 2025-07-15 09:45:00, 865469, 2025-07-16 09:45:00, 865981, 2025-07-17 09:45:00, 866416, 2025-07-18 09:45:00, 866890, 2025-07-19 09:45:00, 867403, 2025-07-20 09:45:00, 867922, 2025-07-21 09:45:00, 868403, 2025-07-22 09:45:00, 868791, 2025-07-23 09:45:00, 869211, 2025-07-24 09:45:00, 869690, 2025-07-25 09:45:00, 870149, 2025-07-26 09:45:00, 870594, 2025-07-27 09:45:00, 871078, 2025-07-28 09:45:00, 871555, 2025-07-29 09:45:00, 872072, 2025-07-30 09:45:00, 872586, 
2025-07-01 09:50:00, 857717, 2025-07-02 09:50:00, 858285, 2025-07-03 09:50:00, 858856, 2025-07-04 09:50:00, 859446, 2025-07-05 09:50:00, 860039, 2025-07-06 09:50:00, 860602, 2025-07-07 09:50:00, 861115, 2025-07-08 09:50:00, 861648, 2025-07-09 09:50:00, 862212, 2025-07-10 09:50:00, 862811, 2025-07-11 09:50:00, 863364, 2025-07-12 09:50:00, 863924, 2025-07-13 09:50:00, 864447, 2025-07-14 09:50:00, 864963, 2025-07-15 09:50:00, 865474, 2025-07-16 09:50:00, 865982, 2025-07-17 09:50:00, 866417, 2025-07-18 09:50:00, 866891, 2025-07-19 09:50:00, 867408, 2025-07-20 09:50:00, 867924, 2025-07-21 09:50:00, 868404, 2025-07-22 09:50:00, 868792, 2025-07-23 09:50:00, 869213, 2025-07-24 09:50:00, 869691, 2025-07-25 09:50:00, 870150, 2025-07-26 09:50:00, 870598, 2025-07-27 09:50:00, 871079, 2025-07-28 09:50:00, 871560, 2025-07-29 09:50:00, 872077, 2025-07-30 09:50:00, 872589, 
2025-07-01 09:55:00, 857722, 2025-07-02 09:55:00, 858289, 2025-07-03 09:55:00, 858860, 2025-07-04 09:55:00, 859451, 2025-07-05 09:55:00, 860044, 2025-07-06 09:55:00, 860607, 2025-07-07 09:55:00, 861116, 2025-07-08 09:55:00, 861653, 2025-07-09 09:55:00, 862217, 2025-07-10 09:55:00, 862815, 2025-07-11 09:55:00, 863369, 2025-07-12 09:55:00, 863929, 2025-07-13 09:55:00, 864452, 2025-07-14 09:55:00, 864967, 2025-07-15 09:55:00, 865479, 2025-07-16 09:55:00, 865983, 2025-07-17 09:55:00, 866418, 2025-07-18 09:55:00, 866892, 2025-07-19 09:55:00, 867413, 2025-07-20 09:55:00, 867926, 2025-07-21 09:55:00, 868404, 2025-07-22 09:55:00, 868794, 2025-07-23 09:55:00, 869214, 2025-07-24 09:55:00, 869692, 2025-07-25 09:55:00, 870151, 2025-07-26 09:55:00, 870603, 2025-07-27 09:55:00, 871080, 2025-07-28 09:55:00, 871565, 2025-07-29 09:55:00, 872081, 2025-07-30 09:55:00, 872594, 
2025-07-01 10:00:00, 857727, 2025-07-02 10:00:00, 858294, 2025-07-03 10:00:00, 858865, 2025-07-04 10:00:00, 859456, 2025-07-05 10:00:00, 860048, 2025-07-06 10:00:00, 860611, 2025-07-07 10:00:00, 861118, 2025-07-08 10:00:00, 861658, 2025-07-09 10:00:00, 862221, 2025-07-10 10:00:00, 862820, 2025-07-11 10:00:00, 863373, 2025-07-12 10:00:00, 863933, 2025-07-13 10:00:00, 864456, 2025-07-14 10:00:00, 864971, 2025-07-15 10:00:00, 865484, 2025-07-16 10:00:00, 865985, 2025-07-17 10:00:00, 866419, 2025-07-18 10:00:00, 866893, 2025-07-19 10:00:00, 867418, 2025-07-20 10:00:00, 867928, 2025-07-21 10:00:00, 868405, 2025-07-22 10:00:00, 868795, 2025-07-23 10:00:00, 869216, 2025-07-24 10:00:00, 869693, 2025-07-25 10:00:00, 870153, 2025-07-26 10:00:00, 870608, 2025-07-27 10:00:00, 871081, 2025-07-28 10:00:00, 871570, 2025-07-29 10:00:00, 872086, 2025-07-30 10:00:00, 872597, 
2025-07-01 10:05:00, 857731, 2025-07-02 10:05:00, 858299, 2025-07-03 10:05:00, 858871, 2025-07-04 10:05:00, 859461, 2025-07-05 10:05:00, 860052, 2025-07-06 10:05:00, 860616, 2025-07-07 10:05:00, 861120, 2025-07-08 10:05:00, 861663, 2025-07-09 10:05:00, 862226, 2025-07-10 10:05:00, 862825, 2025-07-11 10:05:00, 863378, 2025-07-12 10:05:00, 863938, 2025-07-13 10:05:00, 864461, 2025-07-14 10:05:00, 864976, 2025-07-15 10:05:00, 865488, 2025-07-16 10:05:00, 865987, 2025-07-17 10:05:00, 866420, 2025-07-18 10:05:00, 866893, 2025-07-19 10:05:00, 867422, 2025-07-20 10:05:00, 867930, 2025-07-21 10:05:00, 868406, 2025-07-22 10:05:00, 868796, 2025-07-23 10:05:00, 869218, 2025-07-24 10:05:00, 869695, 2025-07-25 10:05:00, 870155, 2025-07-26 10:05:00, 870613, 2025-07-27 10:05:00, 871083, 2025-07-28 10:05:00, 871574, 2025-07-29 10:05:00, 872091, 2025-07-30 10:05:00, 872602, 
2025-07-01 10:10:00, 857736, 2025-07-02 10:10:00, 858304, 2025-07-03 10:10:00, 858875, 2025-07-04 10:10:00, 859466, 2025-07-05 10:10:00, 860057, 2025-07-06 10:10:00, 860621, 2025-07-07 10:10:00, 861121, 2025-07-08 10:10:00, 861668, 2025-07-09 10:10:00, 862231, 2025-07-10 10:10:00, 862830, 2025-07-11 10:10:00, 863383, 2025-07-12 10:10:00, 863942, 2025-07-13 10:10:00, 864466, 2025-07-14 10:10:00, 864979, 2025-07-15 10:10:00, 865493, 2025-07-16 10:10:00, 865988, 2025-07-17 10:10:00, 866422, 2025-07-18 10:10:00, 866894, 2025-07-19 10:10:00, 867427, 2025-07-20 10:10:00, 867933, 2025-07-21 10:10:00, 868407, 2025-07-22 10:10:00, 868797, 2025-07-23 10:10:00, 869220, 2025-07-24 10:10:00, 869697, 2025-07-25 10:10:00, 870157, 2025-07-26 10:10:00, 870617, 2025-07-27 10:10:00, 871084, 2025-07-28 10:10:00, 871579, 2025-07-29 10:10:00, 872095, 2025-07-30 10:10:00, 872607, 
2025-07-01 10:15:00, 857741, 2025-07-02 10:15:00, 858309, 2025-07-03 10:15:00, 858880, 2025-07-04 10:15:00, 859471, 2025-07-05 10:15:00, 860062, 2025-07-06 10:15:00, 860626, 2025-07-07 10:15:00, 861123, 2025-07-08 10:15:00, 861673, 2025-07-09 10:15:00, 862236, 2025-07-10 10:15:00, 862835, 2025-07-11 10:15:00, 863387, 2025-07-12 10:15:00, 863947, 2025-07-13 10:15:00, 864470, 2025-07-14 10:15:00, 864984, 2025-07-15 10:15:00, 865497, 2025-07-16 10:15:00, 865990, 2025-07-17 10:15:00, 866423, 2025-07-18 10:15:00, 866896, 2025-07-19 10:15:00, 867432, 2025-07-20 10:15:00, 867937, 2025-07-21 10:15:00, 868408, 2025-07-22 10:15:00, 868799, 2025-07-23 10:15:00, 869222, 2025-07-24 10:15:00, 869699, 2025-07-25 10:15:00, 870158, 2025-07-26 10:15:00, 870622, 2025-07-27 10:15:00, 871086, 2025-07-28 10:15:00, 871583, 2025-07-29 10:15:00, 872100, 2025-07-30 10:15:00, 872611, 
2025-07-01 10:20:00, 857746, 2025-07-02 10:20:00, 858314, 2025-07-03 10:20:00, 858885, 2025-07-04 10:20:00, 859475, 2025-07-05 10:20:00, 860066, 2025-07-06 10:20:00, 860630, 2025-07-07 10:20:00, 861126, 2025-07-08 10:20:00, 861678, 2025-07-09 10:20:00, 862241, 2025-07-10 10:20:00, 862840, 2025-07-11 10:20:00, 863392, 2025-07-12 10:20:00, 863951, 2025-07-13 10:20:00, 864475, 2025-07-14 10:20:00, 864987, 2025-07-15 10:20:00, 865502, 2025-07-16 10:20:00, 865992, 2025-07-17 10:20:00, 866425, 2025-07-18 10:20:00, 866897, 2025-07-19 10:20:00, 867437, 2025-07-20 10:20:00, 867942, 2025-07-21 10:20:00, 868409, 2025-07-22 10:20:00, 868800, 2025-07-23 10:20:00, 869226, 2025-07-24 10:20:00, 869700, 2025-07-25 10:20:00, 870160, 2025-07-26 10:20:00, 870627, 2025-07-27 10:20:00, 871087, 2025-07-28 10:20:00, 871588, 2025-07-29 10:20:00, 872105, 2025-07-30 10:20:00, 872616, 
2025-07-01 10:25:00, 857751, 2025-07-02 10:25:00, 858319, 2025-07-03 10:25:00, 858890, 2025-07-04 10:25:00, 859480, 2025-07-05 10:25:00, 860071, 2025-07-06 10:25:00, 860635, 2025-07-07 10:25:00, 861131, 2025-07-08 10:25:00, 861682, 2025-07-09 10:25:00, 862246, 2025-07-10 10:25:00, 862845, 2025-07-11 10:25:00, 863397, 2025-07-12 10:25:00, 863956, 2025-07-13 10:25:00, 864480, 2025-07-14 10:25:00, 864991, 2025-07-15 10:25:00, 865507, 2025-07-16 10:25:00, 865993, 2025-07-17 10:25:00, 866426, 2025-07-18 10:25:00, 866899, 2025-07-19 10:25:00, 867441, 2025-07-20 10:25:00, 867945, 2025-07-21 10:25:00, 868410, 2025-07-22 10:25:00, 868801, 2025-07-23 10:25:00, 869231, 2025-07-24 10:25:00, 869703, 2025-07-25 10:25:00, 870162, 2025-07-26 10:25:00, 870631, 2025-07-27 10:25:00, 871090, 2025-07-28 10:25:00, 871592, 2025-07-29 10:25:00, 872109, 2025-07-30 10:25:00, 872621, 
2025-07-01 10:30:00, 857756, 2025-07-02 10:30:00, 858324, 2025-07-03 10:30:00, 858894, 2025-07-04 10:30:00, 859485, 2025-07-05 10:30:00, 860075, 2025-07-06 10:30:00, 860640, 2025-07-07 10:30:00, 861136, 2025-07-08 10:30:00, 861687, 2025-07-09 10:30:00, 862251, 2025-07-10 10:30:00, 862850, 2025-07-11 10:30:00, 863401, 2025-07-12 10:30:00, 863961, 2025-07-13 10:30:00, 864484, 2025-07-14 10:30:00, 864996, 2025-07-15 10:30:00, 865512, 2025-07-16 10:30:00, 865994, 2025-07-17 10:30:00, 866428, 2025-07-18 10:30:00, 866901, 2025-07-19 10:30:00, 867446, 2025-07-20 10:30:00, 867948, 2025-07-21 10:30:00, 868411, 2025-07-22 10:30:00, 868803, 2025-07-23 10:30:00, 869235, 2025-07-24 10:30:00, 869705, 2025-07-25 10:30:00, 870165, 2025-07-26 10:30:00, 870636, 2025-07-27 10:30:00, 871094, 2025-07-28 10:30:00, 871597, 2025-07-29 10:30:00, 872114, 2025-07-30 10:30:00, 872626, 
2025-07-01 10:35:00, 857761, 2025-07-02 10:35:00, 858328, 2025-07-03 10:35:00, 858899, 2025-07-04 10:35:00, 859490, 2025-07-05 10:35:00, 860080, 2025-07-06 10:35:00, 860645, 2025-07-07 10:35:00, 861140, 2025-07-08 10:35:00, 861692, 2025-07-09 10:35:00, 862256, 2025-07-10 10:35:00, 862854, 2025-07-11 10:35:00, 863406, 2025-07-12 10:35:00, 863966, 2025-07-13 10:35:00, 864489, 2025-07-14 10:35:00, 865001, 2025-07-15 10:35:00, 865516, 2025-07-16 10:35:00, 865996, 2025-07-17 10:35:00, 866430, 2025-07-18 10:35:00, 866904, 2025-07-19 10:35:00, 867451, 2025-07-20 10:35:00, 867952, 2025-07-21 10:35:00, 868413, 2025-07-22 10:35:00, 868804, 2025-07-23 10:35:00, 869239, 2025-07-24 10:35:00, 869708, 2025-07-25 10:35:00, 870169, 2025-07-26 10:35:00, 870641, 2025-07-27 10:35:00, 871098, 2025-07-28 10:35:00, 871602, 2025-07-29 10:35:00, 872119, 2025-07-30 10:35:00, 872630, 
2025-07-01 10:40:00, 857765, 2025-07-02 10:40:00, 858333, 2025-07-03 10:40:00, 858904, 2025-07-04 10:40:00, 859494, 2025-07-05 10:40:00, 860084, 2025-07-06 10:40:00, 860650, 2025-07-07 10:40:00, 861146, 2025-07-08 10:40:00, 861697, 2025-07-09 10:40:00, 862261, 2025-07-10 10:40:00, 862859, 2025-07-11 10:40:00, 863410, 2025-07-12 10:40:00, 863970, 2025-07-13 10:40:00, 864494, 2025-07-14 10:40:00, 865006, 2025-07-15 10:40:00, 865521, 2025-07-16 10:40:00, 865997, 2025-07-17 10:40:00, 866433, 2025-07-18 10:40:00, 866907, 2025-07-19 10:40:00, 867456, 2025-07-20 10:40:00, 867957, 2025-07-21 10:40:00, 868414, 2025-07-22 10:40:00, 868806, 2025-07-23 10:40:00, 869243, 2025-07-24 10:40:00, 869711, 2025-07-25 10:40:00, 870174, 2025-07-26 10:40:00, 870646, 2025-07-27 10:40:00, 871101, 2025-07-28 10:40:00, 871606, 2025-07-29 10:40:00, 872123, 2025-07-30 10:40:00, 872635, 
2025-07-01 10:45:00, 857770, 2025-07-02 10:45:00, 858338, 2025-07-03 10:45:00, 858909, 2025-07-04 10:45:00, 859499, 2025-07-05 10:45:00, 860089, 2025-07-06 10:45:00, 860655, 2025-07-07 10:45:00, 861150, 2025-07-08 10:45:00, 861702, 2025-07-09 10:45:00, 862266, 2025-07-10 10:45:00, 862864, 2025-07-11 10:45:00, 863415, 2025-07-12 10:45:00, 863975, 2025-07-13 10:45:00, 864498, 2025-07-14 10:45:00, 865011, 2025-07-15 10:45:00, 865525, 2025-07-16 10:45:00, 865999, 2025-07-17 10:45:00, 866437, 2025-07-18 10:45:00, 866911, 2025-07-19 10:45:00, 867460, 2025-07-20 10:45:00, 867962, 2025-07-21 10:45:00, 868415, 2025-07-22 10:45:00, 868808, 2025-07-23 10:45:00, 869248, 2025-07-24 10:45:00, 869715, 2025-07-25 10:45:00, 870179, 2025-07-26 10:45:00, 870650, 2025-07-27 10:45:00, 871105, 2025-07-28 10:45:00, 871611, 2025-07-29 10:45:00, 872128, 2025-07-30 10:45:00, 872640, 
2025-07-01 10:50:00, 857775, 2025-07-02 10:50:00, 858343, 2025-07-03 10:50:00, 858914, 2025-07-04 10:50:00, 859504, 2025-07-05 10:50:00, 860093, 2025-07-06 10:50:00, 860660, 2025-07-07 10:50:00, 861155, 2025-07-08 10:50:00, 861707, 2025-07-09 10:50:00, 862270, 2025-07-10 10:50:00, 862869, 2025-07-11 10:50:00, 863420, 2025-07-12 10:50:00, 863980, 2025-07-13 10:50:00, 864503, 2025-07-14 10:50:00, 865016, 2025-07-15 10:50:00, 865530, 2025-07-16 10:50:00, 866000, 2025-07-17 10:50:00, 866442, 2025-07-18 10:50:00, 866915, 2025-07-19 10:50:00, 867465, 2025-07-20 10:50:00, 867966, 2025-07-21 10:50:00, 868417, 2025-07-22 10:50:00, 868809, 2025-07-23 10:50:00, 869253, 2025-07-24 10:50:00, 869718, 2025-07-25 10:50:00, 870184, 2025-07-26 10:50:00, 870655, 2025-07-27 10:50:00, 871109, 2025-07-28 10:50:00, 871616, 2025-07-29 10:50:00, 872132, 2025-07-30 10:50:00, 872644, 
2025-07-01 10:55:00, 857780, 2025-07-02 10:55:00, 858348, 2025-07-03 10:55:00, 858918, 2025-07-04 10:55:00, 859508, 2025-07-05 10:55:00, 860098, 2025-07-06 10:55:00, 860664, 2025-07-07 10:55:00, 861160, 2025-07-08 10:55:00, 861712, 2025-07-09 10:55:00, 862275, 2025-07-10 10:55:00, 862874, 2025-07-11 10:55:00, 863425, 2025-07-12 10:55:00, 863984, 2025-07-13 10:55:00, 864508, 2025-07-14 10:55:00, 865020, 2025-07-15 10:55:00, 865535, 2025-07-16 10:55:00, 866002, 2025-07-17 10:55:00, 866446, 2025-07-18 10:55:00, 866920, 2025-07-19 10:55:00, 867470, 2025-07-20 10:55:00, 867971, 2025-07-21 10:55:00, 868419, 2025-07-22 10:55:00, 868811, 2025-07-23 10:55:00, 869258, 2025-07-24 10:55:00, 869723, 2025-07-25 10:55:00, 870188, 2025-07-26 10:55:00, 870660, 2025-07-27 10:55:00, 871114, 2025-07-28 10:55:00, 871620, 2025-07-29 10:55:00, 872138, 2025-07-30 10:55:00, 872649, 
